id,prisoner,date,time,direction,type,origin_code,origin,destination_code,destination,reason
1170595.2,1170595,2025-04-22 00:00:00,2025-04-22 03:56:56,IN,ADM,ASHFMC,Ashford Mc,ABDRYC,Aberdare Youth Court,Immigration Admission
1170595.3,1170595,2017-09-16 00:00:00,2017-09-16 20:50:06,IN,REL,LPI,Liverpool,DGI,Dovegate,Release on License
1170595.4,1170595,2025-05-09 00:00:00,2025-05-09 21:37:16,IN,TRN,721844,NELSON Probation Office,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,Normal Transfer
1112983.1,1112983,2025-04-11 00:00:00,2025-04-11 19:04:36,OUT,TRN,ABDRCT,Aberdare County Court,ANTCC1,Antrim Crown Court,Category Change
1160062.1,1160062,2016-04-11 00:00:00,2016-04-11 20:33:17,IN,TAP,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,ABDALE,"Abbey Dale Court, London",Outside Hospital Attendance
1160062.2,1160062,2023-04-13 00:00:00,2023-04-13 19:06:13,OUT,CRT,FWI,Five Wells,AMMNYC,Ammanford Youth Court,Remand Hearing
1183205.1,1183205,2023-06-21 00:00:00,2023-06-21 23:43:43,OUT,CRT,ACI,Altcourse,NHI,New Hall,Remand Hearing
1155520.1,1155520,2020-10-13 00:00:00,2020-10-13 18:52:06,IN,ADM,HVI,Haverigg,OUT,OUTSIDE,Immigration Admission
1155520.2,1155520,2021-10-09 00:00:00,2021-10-09 08:43:51,IN,TRN,CLI,Coldingley,ABDRYC,Aberdare Youth Court,Category Change
1106723.1,1106723,2020-02-06 00:00:00,2020-02-06 08:33:50,OUT,ADM,ABRYYC,Aberystwyth Youth Court,GMI,Guys Marsh,Immigration Admission
1106723.2,1106723,2018-12-03 00:00:00,2018-12-03 04:38:44,IN,REL,BAI,Belmarsh,727642,NORTHAMPTONSHIRE OFFICES,Release to Immigration
1106723.3,1106723,2018-06-14 00:00:00,2018-06-14 07:53:48,OUT,CRT,FHI,Foston Hall,BFI,Bedford,Court Appearance
1120392.1,1120392,2018-04-24 00:00:00,2018-04-24 23:35:53,IN,CRT,ASP008,Bristol Crown Court Liaison Office,SFI,Stafford,Court Appearance
1120392.2,1120392,2021-04-30 00:00:00,2021-04-30 20:48:21,OUT,REL,ASHTMC,Tameside (Ashton under Lyne) Magistrates,EXETCC,Exeter Crown Court,Release to Immigration
1120392.3,1120392,2016-11-30 00:00:00,2016-11-30 15:58:25,IN,CRT,FWI,Five Wells,721844,NELSON Probation Office,Court Appearance
1120392.4,1120392,2015-09-07 00:00:00,2015-09-07 19:20:27,OUT,TAP,ARDEN,Arden Leigh MSU,ASP015,Bath Prolific Offender Unit,Outside Hospital Attendance
1146259.1,1146259,2023-05-03 00:00:00,2023-05-03 19:32:04,IN,TRN,BCI,Buckley Hall,HLI,Hull,Medical Transfer
1146259.2,1146259,2022-06-10 00:00:00,2022-06-10 01:03:54,IN,ADM,RNI,Ranby,NULL,,Immigration Admission
1146259.3,1146259,2023-02-04 00:00:00,2023-02-04 13:58:54,IN,REL,ASHEHO,Ashen Hill/Southview,ARNOLD,Arnold Lodge,Release to Immigration
1185295.1,1185295,2019-03-12 00:00:00,2019-03-12 23:21:37,IN,CRT,ESI,East Sutton Park,NULL,,Court Appearance
1185295.2,1185295,2022-10-02 00:00:00,2022-10-02 14:07:12,IN,REL,701109,Wallsend Probation Office,GHI,Garth,End of Sentence
1185295.3,1185295,2024-11-09 00:00:00,2024-11-09 19:12:34,IN,REL,ABDRMC,Aberdare Mc,PBI,Peterborough (Male),End of Sentence
1185295.4,1185295,2024-07-24 00:00:00,2024-07-24 21:12:55,OUT,REL,ASHEHO,Ashen Hill/Southview,OUT,OUTSIDE,Release to Immigration
1125887.1,1125887,2024-12-09 00:00:00,2024-12-09 12:52:49,IN,REL,WHI,Woodhill,FBI,Forest Bank,Release to Immigration
1125887.2,1125887,2021-01-25 00:00:00,2021-01-25 12:00:07,IN,REL,BZI,Bronzefield,UPI,Prescoed,Release on License
1125887.3,1125887,2020-12-11 00:00:00,2020-12-11 19:01:05,IN,ADM,AAAMH3,AAAMH1 Court Mike H2 Test2 - Building tr,RNI,Ranby,Immigration Admission
1166991.1,1166991,2018-05-26 00:00:00,2018-05-26 18:49:01,IN,CRT,EHI,Standford Hill,ASP011,Yeovil Probation Centre,Court Appearance
1125983.1,1125983,2023-01-02 00:00:00,2023-01-02 23:29:46,IN,ADM,RNI,Ranby,ALPHA,Alpha Hospital,Initial Admission
1192762.1,1192762,2017-07-08 00:00:00,2017-07-08 06:19:57,IN,ADM,ASP006,Weston-super-Mare Probation Centre,HBI,Hollesley Bay,Immigration Admission
1129108.1,1129108,2020-02-10 00:00:00,2020-02-10 06:35:08,OUT,TRN,WWI,Wandsworth,795760,DTTO NOTTINGHILL GATE,Category Change
1129108.2,1129108,2016-11-12 00:00:00,2016-11-12 01:09:37,IN,REL,ASP010,Wells Probation Centre,HDI,Hatfield,Release to Immigration
1190307.1,1190307,2024-01-12 00:00:00,2024-01-12 18:53:58,IN,CRT,BZI,Bronzefield,LHI,Lindholme,Court Appearance
1190307.2,1190307,2017-09-05 00:00:00,2017-09-05 23:13:23,IN,ADM,CKI,Cookham Wood,HVI,Haverigg,Initial Admission
1179203.1,1179203,2024-03-03 00:00:00,2024-03-03 05:08:08,OUT,CRT,BNI,Bullingdon,ABRYCT,Aberystwyth County Court,Remand Hearing
1183188.1,1183188,2016-02-26 00:00:00,2016-02-26 11:59:15,OUT,TAP,OUT,OUTSIDE,CKI,Cookham Wood,Outside Hospital Attendance
1183188.2,1183188,2020-02-12 00:00:00,2020-02-12 12:10:27,IN,REL,LLI,Long Lartin,OUT,OUTSIDE,End of Sentence
1183188.3,1183188,2020-04-21 00:00:00,2020-04-21 08:51:30,OUT,TAP,696575,BOURNEMOUTH Probation Centre,HEI,Hewell,Outside Hospital Attendance
1146880.1,1146880,2021-05-22 00:00:00,2021-05-22 15:40:56,OUT,TAP,NLI,Northumberland,TRURCC,Truro Crown Court,Temporary Transfer
1146880.2,1146880,2017-06-02 00:00:00,2017-06-02 01:05:50,OUT,ADM,727642,NORTHAMPTONSHIRE OFFICES,CDI,Chelmsford,Immigration Admission
1122959.1,1122959,2015-07-25 00:00:00,2015-07-25 07:30:21,IN,TRN,MSI,Maidstone,PRI,Parc,Category Change
1197562.1,1197562,2022-02-22 00:00:00,2022-02-22 02:23:56,IN,ADM,NULL,,NWI,Norwich,Initial Admission
1197562.2,1197562,2016-05-13 00:00:00,2016-05-13 13:11:15,OUT,REL,ASP009,Taunton Probation Centre,UKI,Usk,Release on License
1197562.3,1197562,2015-11-10 00:00:00,2015-11-10 07:32:55,IN,CRT,HEI,Hewell,UNKNWN,UNKNOWN LOCATION,Court Appearance
1197562.4,1197562,2018-06-16 00:00:00,2018-06-16 12:45:13,OUT,ADM,HPI,Highpoint,UNKNWN,UNKNOWN LOCATION,Immigration Admission
1199773.1,1199773,2016-07-16 00:00:00,2016-07-16 02:20:16,OUT,TAP,SNI,Swinfen Hall,ALLSHF,Alloa Sheriff's Court,Outside Hospital Attendance
1114655.1,1114655,2018-04-21 00:00:00,2018-04-21 16:59:51,OUT,ADM,LPI,Liverpool,714662,Sittingbourne Probation Office,Initial Admission
1167054.1,1167054,2018-11-07 00:00:00,2018-11-07 06:44:44,IN,TAP,ACCRMC,Accrington (Hyndburn) Magistrates Court,UKI,Usk,Outside Hospital Attendance
1152146.1,1152146,2024-07-24 00:00:00,2024-07-24 18:39:10,OUT,ADM,770452,LEELAND HOUSE,ASP009,Taunton Probation Centre,Immigration Admission
1189126.1,1189126,2016-05-06 00:00:00,2016-05-06 05:30:12,OUT,CRT,WII,Warren Hill,ABGVMC,Abergavenny Magistrates Court,Remand Hearing
1189126.2,1189126,2021-04-02 00:00:00,2021-04-02 02:38:51,OUT,ADM,GHI,Garth,ISI,Isis,Initial Admission
1160914.1,1160914,2017-05-27 00:00:00,2017-05-27 09:57:57,IN,TAP,ISI,Isis,WNI,Werrington,Temporary Transfer
1160914.2,1160914,2024-01-17 00:00:00,2024-01-17 03:43:04,IN,TRN,OWI,Oakwood,ARDEN,Arden Leigh MSU,Category Change
1171261.1,1171261,2018-11-28 00:00:00,2018-11-28 08:25:21,OUT,TAP,ANDVYC,Andover Youth Court,AMMNYC,Ammanford Youth Court,Outside Hospital Attendance
1171261.2,1171261,2018-05-29 00:00:00,2018-05-29 03:29:09,OUT,CRT,HDI,Hatfield,EXI,Exeter,Court Appearance
1164680.1,1164680,2022-01-09 00:00:00,2022-01-09 12:26:49,OUT,TRN,TRURCC,Truro Crown Court,PVI,Pentonville,Normal Transfer
1104372.1,1104372,2018-02-01 00:00:00,2018-02-01 18:43:54,OUT,TAP,MSI,Maidstone,MRI,Manchester,Outside Hospital Attendance
1104372.2,1104372,2020-02-24 00:00:00,2020-02-24 20:38:38,OUT,REL,RHI,Rye Hill,WII,Warren Hill,End of Sentence
1104372.3,1104372,2019-10-25 00:00:00,2019-10-25 10:59:22,OUT,TAP,PFI,Peterborough (Female),WLI,Wayland,Temporary Transfer
1185137.1,1185137,2020-06-19 00:00:00,2020-06-19 13:28:01,IN,TRN,ABDRYC,Aberdare Youth Court,BXI,Brixton,Medical Transfer
1185137.2,1185137,2019-04-17 00:00:00,2019-04-17 11:36:11,OUT,TRN,770452,LEELAND HOUSE,WRI,Whitemoor,Normal Transfer
1104954.1,1104954,2019-12-29 00:00:00,2019-12-29 08:26:56,IN,TAP,ASP002,Bath Probation Centre,PRI,Parc,Outside Hospital Attendance
1104954.2,1104954,2018-10-07 00:00:00,2018-10-07 14:00:24,IN,ADM,NULL,,ALNWMC,Alnwick Mc,Immigration Admission
1104954.3,1104954,2024-09-03 00:00:00,2024-09-03 20:14:15,OUT,ADM,NLI,Northumberland,ASHWTH,Ashworth Hospital,Initial Admission
1186382.1,1186382,2025-06-29 00:00:00,2025-06-29 10:08:38,OUT,TRN,GNI,Grendon,ASHFCT,Ashford County Court,Normal Transfer
1186382.2,1186382,2022-09-26 00:00:00,2022-09-26 13:13:00,IN,TAP,WLI,Wayland,795760,DTTO NOTTINGHILL GATE,Temporary Transfer
1186382.3,1186382,2018-08-21 00:00:00,2018-08-21 03:12:24,OUT,TRN,FYI,Feltham A,KMI,Kirkham,Normal Transfer
1186382.4,1186382,2021-08-01 00:00:00,2021-08-01 00:43:05,OUT,REL,ASP005,North Bristol Probation Centre,HPI,Highpoint,Release on License
1144380.1,1144380,2022-11-18 00:00:00,2022-11-18 14:45:42,OUT,TRN,ASP015,Bath Prolific Offender Unit,ARNOLD,Arnold Lodge,Medical Transfer
1178853.1,1178853,2020-04-19 00:00:00,2020-04-19 09:50:10,OUT,CRT,WCI,Winchester,BLI,Bristol,Court Appearance
1178853.2,1178853,2016-03-19 00:00:00,2016-03-19 12:23:39,OUT,ADM,FKI,Frankland,KMI,Kirkham,Immigration Admission
1178853.3,1178853,2025-04-19 00:00:00,2025-04-19 11:48:04,OUT,TRN,WMI,Wymott,NULL,,Medical Transfer
1178853.4,1178853,2020-09-25 00:00:00,2020-09-25 13:33:35,IN,TRN,ABRYMC,Aberystwyth Magistrates Court,721844,NELSON Probation Office,Normal Transfer
1138909.1,1138909,2022-11-01 00:00:00,2022-11-01 17:08:41,OUT,TAP,724648,Sheerness Probation Office,PNI,Preston,Outside Hospital Attendance
1138909.2,1138909,2019-01-26 00:00:00,2019-01-26 06:27:44,OUT,REL,OUT,OUTSIDE,LTI,Littlehey,Release on License
1133323.1,1133323,2025-03-14 00:00:00,2025-03-14 15:45:12,OUT,TAP,HVI,Haverigg,727642,NORTHAMPTONSHIRE OFFICES,Outside Hospital Attendance
1137888.1,1137888,2025-03-16 00:00:00,2025-03-16 15:41:06,IN,CRT,TSI,Thameside,ARNOLD,Arnold Lodge,Court Appearance
1136147.1,1136147,2020-07-20 00:00:00,2020-07-20 04:14:54,OUT,TRN,ANDVYC,Andover Youth Court,FDI,Ford,Medical Transfer
1136147.2,1136147,2018-12-19 00:00:00,2018-12-19 18:22:41,IN,REL,BLI,Bristol,ASP009,Taunton Probation Centre,Release on License
1136974.1,1136974,2018-01-16 00:00:00,2018-01-16 19:51:20,IN,CRT,SDI,Send,PFI,Peterborough (Female),Court Appearance
1136974.2,1136974,2021-01-13 00:00:00,2021-01-13 16:36:56,OUT,CRT,KMI,Kirkham,ALNWMC,Alnwick Mc,Remand Hearing
1136974.3,1136974,2025-05-03 00:00:00,2025-05-03 11:09:50,OUT,TAP,OUT,OUTSIDE,DMI,Durham,Temporary Transfer
1136974.4,1136974,2022-07-03 00:00:00,2022-07-03 21:33:01,IN,TRN,OWI,Oakwood,AYI,Aylesbury,Medical Transfer
1173687.1,1173687,2023-12-27 00:00:00,2023-12-27 19:34:09,OUT,TAP,ASHTYC,Tameside (Ashton under Lyne) Youth Court,ASHTMC,Tameside (Ashton under Lyne) Magistrates,Temporary Transfer
1173687.2,1173687,2021-03-09 00:00:00,2021-03-09 05:47:47,IN,ADM,NULL,,FDI,Ford,Immigration Admission
1173687.3,1173687,2024-11-01 00:00:00,2024-11-01 18:10:19,IN,CRT,ASI,Ashfield,LII,Lincoln,Court Appearance
1173687.4,1173687,2020-06-08 00:00:00,2020-06-08 09:47:04,OUT,ADM,EHI,Standford Hill,HVI,Haverigg,Initial Admission
1199378.1,1199378,2020-02-26 00:00:00,2020-02-26 21:47:27,OUT,TRN,SWI,Swansea,AMRSMC,Amersham Mc,Medical Transfer
1199378.2,1199378,2023-06-15 00:00:00,2023-06-15 01:07:06,IN,TAP,SNI,Swinfen Hall,ACCRYC,Accrington (Hyndburn) Youth Court,Temporary Transfer
1111360.1,1111360,2015-12-25 00:00:00,2015-12-25 08:37:56,OUT,CRT,ASP015,Bath Prolific Offender Unit,ANI,Aldington (HMP),Remand Hearing
1111360.2,1111360,2023-12-19 00:00:00,2023-12-19 00:07:53,IN,TAP,724559,Woolwich Probation Office,ALNWMC,Alnwick Mc,Outside Hospital Attendance
1145606.1,1145606,2020-10-09 00:00:00,2020-10-09 00:26:35,OUT,TAP,LFI,Lancaster Farms,754990,Littlehampton Probation Office,Outside Hospital Attendance
1162333.1,1162333,2015-10-26 00:00:00,2015-10-26 00:45:28,IN,CRT,FBI,Forest Bank,ACTNYC,Acton Youth Court,Court Appearance
1162333.2,1162333,2020-06-05 00:00:00,2020-06-05 23:08:11,IN,TRN,SNI,Swinfen Hall,HBI,Hollesley Bay,Normal Transfer
1162333.3,1162333,2020-07-02 00:00:00,2020-07-02 18:53:17,IN,TAP,RSI,Risley,776185,High Wycombe Probation Office,Outside Hospital Attendance
1141624.1,1141624,2017-10-04 00:00:00,2017-10-04 06:37:50,IN,TAP,EXETCC,Exeter Crown Court,ALTNYC,Alton Youth Court,Outside Hospital Attendance
1183152.1,1183152,2017-09-08 00:00:00,2017-09-08 08:17:46,OUT,ADM,ARDEN,Arden Leigh MSU,ABRYCT,Aberystwyth County Court,Immigration Admission
1109778.1,1109778,2021-06-28 00:00:00,2021-06-28 22:49:39,IN,REL,ASP003,"Knowle Park, Bristol Probation Centre",EEI,Erlestoke,End of Sentence
1108628.1,1108628,2025-02-11 00:00:00,2025-02-11 06:46:44,OUT,ADM,FNI,Full Sutton,724559,Woolwich Probation Office,Initial Admission
1108628.2,1108628,2022-06-17 00:00:00,2022-06-17 22:20:03,OUT,CRT,WTI,Whatton,ANI,Aldington (HMP),Remand Hearing
1108628.3,1108628,2016-01-23 00:00:00,2016-01-23 19:56:19,OUT,REL,UNKNWN,UNKNOWN LOCATION,FEI,Fosse Way,End of Sentence
1108628.4,1108628,2025-04-26 00:00:00,2025-04-26 04:02:35,IN,REL,EWI,Eastwood Park,PBI,Peterborough (Male),Release on License
1116478.1,1116478,2022-08-18 00:00:00,2022-08-18 13:00:00,IN,CRT,SUI,Sudbury,727642,NORTHAMPTONSHIRE OFFICES,Remand Hearing
1116478.2,1116478,2023-11-22 00:00:00,2023-11-22 10:05:07,OUT,ADM,724648,Sheerness Probation Office,778998,West Bromwich Probation Office,Immigration Admission
1161256.1,1161256,2016-09-30 00:00:00,2016-09-30 16:47:28,IN,TRN,ABTYMC,Abertillery Mc,ASP004,Bristol Probation Centre,Medical Transfer
1161256.2,1161256,2025-06-09 00:00:00,2025-06-09 14:51:31,IN,REL,714662,Sittingbourne Probation Office,NULL,,Release to Immigration
1153352.1,1153352,2020-12-29 00:00:00,2020-12-29 20:21:18,OUT,CRT,ASP002,Bath Probation Centre,LPI,Liverpool,Court Appearance
1153352.2,1153352,2018-01-17 00:00:00,2018-01-17 20:58:33,OUT,TRN,WDI,Wakefield,SPI,Spring Hill,Medical Transfer
1153352.3,1153352,2016-01-22 00:00:00,2016-01-22 10:02:31,OUT,CRT,HGHBMC,Highbury Corner Magistrates Court,SUI,Sudbury,Remand Hearing
1153352.4,1153352,2018-12-24 00:00:00,2018-12-24 17:33:55,OUT,CRT,ASI,Ashfield,MHI,Morton Hall,Remand Hearing
1142103.1,1142103,2023-03-12 00:00:00,2023-03-12 11:50:46,OUT,TAP,693103,Kingston & Richmond Probation Office,SLI,Swaleside,Temporary Transfer
1142103.2,1142103,2016-12-18 00:00:00,2016-12-18 13:07:47,OUT,REL,MDI,Moorland,HMI,Humber,End of Sentence
1182503.1,1182503,2016-01-18 00:00:00,2016-01-18 03:28:51,OUT,CRT,TCI,Thorn Cross,NULL,,Court Appearance
1182503.2,1182503,2016-12-22 00:00:00,2016-12-22 15:06:27,IN,TAP,FNI,Full Sutton,FDI,Ford,Outside Hospital Attendance
1197534.1,1197534,2020-10-18 00:00:00,2020-10-18 17:31:54,IN,TAP,BSI,Brinsford,OUT,OUTSIDE,Temporary Transfer
1197534.2,1197534,2018-12-30 00:00:00,2018-12-30 21:12:07,OUT,TRN,ANTMC1,Antrim Magistrates Court,AAAAA1,AA Mike H Crown Court,Medical Transfer
1197534.3,1197534,2016-07-18 00:00:00,2016-07-18 09:54:43,IN,TAP,ALTNYC,Alton Youth Court,ABDRCT,Aberdare County Court,Temporary Transfer
1197534.4,1197534,2021-01-09 00:00:00,2021-01-09 02:10:12,OUT,REL,ASP010,Wells Probation Centre,NULL,,Release on License
1143251.1,1143251,2017-01-20 00:00:00,2017-01-20 22:02:45,IN,REL,UNKNWN,UNKNOWN LOCATION,ACTNMC,Acton Mc,Release on License
1143251.2,1143251,2017-09-09 00:00:00,2017-09-09 12:18:47,OUT,ADM,761287,MAGISTRATES COURT,AMERCC,Amersham Crown Court,Immigration Admission
1111106.1,1111106,2017-09-20 00:00:00,2017-09-20 15:32:36,IN,CRT,LII,Lincoln,ALLSHF,Alloa Sheriff's Court,Remand Hearing
1111106.2,1111106,2018-07-20 00:00:00,2018-07-20 09:43:55,IN,ADM,WTI,Whatton,GTI,Gartree,Immigration Admission
1166827.1,1166827,2025-07-07 00:00:00,2025-07-07 18:37:54,IN,TAP,BCI,Buckley Hall,ASI,Ashfield,Temporary Transfer
1130670.1,1130670,2022-08-26 00:00:00,2022-08-26 10:23:08,OUT,ADM,FEI,Fosse Way,AKI,Acklington (HMP),Initial Admission
1130670.2,1130670,2015-09-23 00:00:00,2015-09-23 03:08:44,IN,REL,GHI,Garth,ABDSUM,Aberdeen Sheriff's Court (ABDSHF),Release on License
1120988.1,1120988,2015-09-28 00:00:00,2015-09-28 08:40:44,OUT,CRT,AAAAA1,AA Mike H Crown Court,LPI,Liverpool,Court Appearance
1120988.2,1120988,2020-02-13 00:00:00,2020-02-13 14:06:25,OUT,REL,BXI,Brixton,724559,Woolwich Probation Office,Release to Immigration
1120988.3,1120988,2024-02-18 00:00:00,2024-02-18 04:19:11,IN,CRT,BAI,Belmarsh,ALNWYC,Alnwick Youth Court,Remand Hearing
1120988.4,1120988,2024-11-07 00:00:00,2024-11-07 03:21:25,IN,ADM,ASP003,"Knowle Park, Bristol Probation Centre",ACI,Altcourse,Initial Admission
1171915.1,1171915,2020-01-11 00:00:00,2020-01-11 12:26:14,OUT,TRN,HGHBMC,Highbury Corner Magistrates Court,ASHFCT,Ashford County Court,Normal Transfer
1171915.2,1171915,2021-07-12 00:00:00,2021-07-12 09:23:37,IN,TAP,NULL,,CKI,Cookham Wood,Temporary Transfer
1171915.3,1171915,2019-01-07 00:00:00,2019-01-07 14:17:43,IN,TAP,DHI,Drake Hall,HEI,Hewell,Outside Hospital Attendance
1120570.1,1120570,2019-05-28 00:00:00,2019-05-28 14:20:37,IN,ADM,FNI,Full Sutton,ALI,Albany (HMP),Immigration Admission
1120570.2,1120570,2023-12-10 00:00:00,2023-12-10 13:19:24,IN,TAP,770452,LEELAND HOUSE,UNKNWN,UNKNOWN LOCATION,Temporary Transfer
1120570.3,1120570,2022-04-22 00:00:00,2022-04-22 11:20:10,IN,TRN,MSI,Maidstone,ESI,East Sutton Park,Normal Transfer
1120570.4,1120570,2025-07-07 00:00:00,2025-07-07 07:22:36,OUT,CRT,MRI,Manchester,796120,Erdington Probation Centre,Remand Hearing
1160492.1,1160492,2025-03-01 00:00:00,2025-03-01 12:19:57,IN,TRN,701109,Wallsend Probation Office,OUT,OUTSIDE,Category Change
1160492.2,1160492,2024-11-20 00:00:00,2024-11-20 03:06:42,IN,TAP,754990,Littlehampton Probation Office,ALPHHO,Alpha Hospitals Sheffield,Outside Hospital Attendance
1101604.1,1101604,2020-01-31 00:00:00,2020-01-31 20:00:16,IN,TAP,ASP017,Staple Hill Police St. Prolific Off Unit,HMI,Humber,Temporary Transfer
1101604.2,1101604,2025-03-19 00:00:00,2025-03-19 11:09:31,OUT,ADM,AYI,Aylesbury,WYI,Wetherby,Immigration Admission
1131826.1,1131826,2021-09-14 00:00:00,2021-09-14 14:34:48,OUT,TAP,ABDALE,"Abbey Dale Court, London",WRI,Whitemoor,Outside Hospital Attendance
1131826.2,1131826,2022-12-25 00:00:00,2022-12-25 14:08:13,IN,ADM,ABWLEY,Abraham Cowley Unit,AKI,Acklington (HMP),Immigration Admission
1131826.3,1131826,2017-02-18 00:00:00,2017-02-18 12:51:04,IN,TAP,ANI,Aldington (HMP),DHI,Drake Hall,Outside Hospital Attendance
1131826.4,1131826,2019-09-16 00:00:00,2019-09-16 06:02:13,IN,ADM,VEI,The Verne,DGI,Dovegate,Immigration Admission
1116035.1,1116035,2022-04-12 00:00:00,2022-04-12 17:39:05,OUT,CRT,WWI,Wandsworth,SKI,Stocken,Remand Hearing
1116035.2,1116035,2024-07-04 00:00:00,2024-07-04 08:09:18,IN,ADM,ASHTMC,Tameside (Ashton under Lyne) Magistrates,ASHEHO,Ashen Hill/Southview,Initial Admission
1116035.3,1116035,2017-10-30 00:00:00,2017-10-30 05:52:18,OUT,TAP,FDI,Ford,TSI,Thameside,Outside Hospital Attendance
1194882.1,1194882,2016-05-21 00:00:00,2016-05-21 18:04:26,IN,ADM,761287,MAGISTRATES COURT,ASP012,Bridgwater Probation Centre,Immigration Admission
1194882.2,1194882,2018-08-25 00:00:00,2018-08-25 11:41:15,OUT,CRT,FNI,Full Sutton,ASHTMC,Tameside (Ashton under Lyne) Magistrates,Court Appearance
1194882.3,1194882,2024-07-25 00:00:00,2024-07-25 08:56:39,IN,CRT,ASHFCT,Ashford County Court,OUT,OUTSIDE,Remand Hearing
1194882.4,1194882,2020-08-09 00:00:00,2020-08-09 21:27:50,IN,ADM,ABDRCT,Aberdare County Court,NULL,,Immigration Admission
1196797.1,1196797,2023-06-03 00:00:00,2023-06-03 20:29:09,OUT,CRT,ARNOLD,Arnold Lodge,LLI,Long Lartin,Remand Hearing
1196797.2,1196797,2020-07-30 00:00:00,2020-07-30 14:05:14,IN,TRN,TCI,Thorn Cross,NMI,Nottingham,Normal Transfer
1144428.1,1144428,2025-01-22 00:00:00,2025-01-22 22:45:49,OUT,REL,LTI,Littlehey,TCI,Thorn Cross,Release on License
1144428.2,1144428,2023-07-22 00:00:00,2023-07-22 00:33:18,OUT,TAP,LWI,Lewes,WSI,Wormwood Scrubs,Outside Hospital Attendance
1144428.3,1144428,2018-11-09 00:00:00,2018-11-09 16:10:29,OUT,TAP,WTI,Whatton,PDI,Portland,Outside Hospital Attendance
1144428.4,1144428,2017-08-18 00:00:00,2017-08-18 08:19:49,OUT,TAP,NULL,,PFI,Peterborough (Female),Outside Hospital Attendance
1183704.1,1183704,2023-09-24 00:00:00,2023-09-24 05:04:43,OUT,TAP,ASP002,Bath Probation Centre,GMI,Guys Marsh,Outside Hospital Attendance
1183704.2,1183704,2018-10-30 00:00:00,2018-10-30 15:03:28,OUT,REL,ASP013,Taunton Crown Court Liaison Unit,DMI,Durham,Release on License
1154424.1,1154424,2017-04-05 00:00:00,2017-04-05 23:12:09,IN,ADM,ASP004,Bristol Probation Centre,761287,MAGISTRATES COURT,Initial Admission
1156647.1,1156647,2023-01-05 00:00:00,2023-01-05 05:12:20,OUT,TAP,ABDSUM,Aberdeen Sheriff's Court (ABDSHF),ONI,Onley,Outside Hospital Attendance
1196946.1,1196946,2017-03-27 00:00:00,2017-03-27 10:43:33,IN,REL,PLYMMC,Plymouth Magistrates Court,ASP003,"Knowle Park, Bristol Probation Centre",Release to Immigration
1196946.2,1196946,2025-07-03 00:00:00,2025-07-03 07:54:49,IN,REL,HMI,Humber,LLI,Long Lartin,Release on License
1196946.3,1196946,2023-08-30 00:00:00,2023-08-30 12:05:48,IN,TAP,OUT,OUTSIDE,ASP002,Bath Probation Centre,Temporary Transfer
1196946.4,1196946,2020-06-08 00:00:00,2020-06-08 20:09:32,IN,REL,OUT,OUTSIDE,ABDRYC,Aberdare Youth Court,Release to Immigration
1121925.1,1121925,2017-04-17 00:00:00,2017-04-17 16:01:04,IN,CRT,ASI,Ashfield,OUT,OUTSIDE,Court Appearance
1121925.2,1121925,2015-10-29 00:00:00,2015-10-29 07:50:44,OUT,TRN,FHI,Foston Hall,WLI,Wayland,Medical Transfer
1121925.3,1121925,2021-12-24 00:00:00,2021-12-24 23:59:23,OUT,CRT,UNKNWN,UNKNOWN LOCATION,EEI,Erlestoke,Remand Hearing
1121925.4,1121925,2017-06-15 00:00:00,2017-06-15 00:27:14,OUT,ADM,LPI,Liverpool,UNKNWN,UNKNOWN LOCATION,Immigration Admission
1107033.1,1107033,2019-01-15 00:00:00,2019-01-15 00:04:48,IN,REL,WNI,Werrington,754134,WESTON-SUPER-MARE Probation Centre,Release on License
1107033.2,1107033,2020-07-09 00:00:00,2020-07-09 10:27:05,OUT,TRN,UNKNWN,UNKNOWN LOCATION,ABDRMC,Aberdare Mc,Category Change
1107033.3,1107033,2020-05-11 00:00:00,2020-05-11 23:35:57,OUT,ADM,IWI,Isle of Wight,WHI,Woodhill,Immigration Admission
1115717.1,1115717,2023-06-11 00:00:00,2023-06-11 19:34:23,OUT,ADM,SFI,Stafford,FMI,Feltham,Immigration Admission
1115717.2,1115717,2017-08-23 00:00:00,2017-08-23 06:17:18,OUT,REL,NHI,New Hall,AAAMH2,AAA Mike H Testing,End of Sentence
1115717.3,1115717,2022-12-08 00:00:00,2022-12-08 02:07:09,IN,TRN,OUT,OUTSIDE,BRI,Bure,Category Change
1129519.1,1129519,2023-08-09 00:00:00,2023-08-09 09:09:43,IN,CRT,UNKNWN,UNKNOWN LOCATION,ASHTYC,Tameside (Ashton under Lyne) Youth Court,Court Appearance
1129519.2,1129519,2018-07-30 00:00:00,2018-07-30 02:36:13,IN,ADM,AAAAA1,AA Mike H Crown Court,796120,Erdington Probation Centre,Initial Admission
1182222.1,1182222,2018-09-18 00:00:00,2018-09-18 18:19:26,IN,REL,754990,Littlehampton Probation Office,LGI,Lowdham Grange,Release on License
1182222.2,1182222,2021-06-23 00:00:00,2021-06-23 13:30:03,OUT,REL,DHI,Drake Hall,AMRSYC,Amersham Youth Court,Release to Immigration
